text,star_rating,helpful,id
"Seems to be a well-made product for the price! I purchased two sets of these as Christmas gifts and the recipients loved them so I bought one for myself! However, I do wish the instructions included with the product were clearer. The images are helpful but the descriptions are disjointed and often don’t seem to match with the images. Do yourself a favor and just look up some online videos for usage rather than relying on the instructions. Other than that, the product was excellent!",5,0,B07WWC3T9Q
"I don’t know if there is any real therapeutic value to these, but the relaxing feeling I get when using them definitely makes them worthwhile. The coolness is very welcome on puffy eyes.",5,0,B07WWC3T9Q
"I’ll admit that this was a “spur of the moment” and probably unnecessary purchase for me at the time. However, now that I have it, I use it everyday and can’t imagine my skin care routine without it. It really does help reduce puffiness in my face under eyes. I use the rose quartz a lot more than the jade roller but still think it’s worth the purchase if you have been interested in trying one of these!",5,0,B07WWC3T9Q
"I use the Gua sha everyday after my skin routine . It’s made a huge diff j would say. I do notice a diff when I don’t use it , I look puffier throughout the day . So it helps left and look more awake",5,0,B07WWC3T9Q
I love this ! And the package is nice. Maybe try including instruction on how to clean it. I googled it and it said not wash directly with water instead you can use a cloth with cool water and a little bit of dawn. Or alcohol pads do the job,5,One,B07WWC3T9Q
"I’m still not sure about what it really does for your face, but it’s fun to use. First thing in the morning, when it’s ice cold, I roll it over my face. It feels good.",5,0,B07WWC3T9Q
"It was a fake stone. I do Chakra stone meditation and this isn’t it. It don’t get cold like it suppose to that’s when I really knew it was a fake, the fact that I would have paid the same price for a real Jade made me even more disappointed. It’s only one thing I like about the fake jade is it still feel good rolling it across my face.",3,0,B07WWC3T9Q
Came in a cute package. Tool is pretty and feels cool on the face. It actually came with 2 items. What a great surprise! Need to find out what the second item is for.,5,0,B07WWC3T9Q
I got this product in a “new” condition but I opened it and it had a crack and dirt/blood (?)in it. Super gross.,1,3,B07WWC3T9Q
It works well and it feels nice on the skin. It came well packaged as well which is good since I was afraid it might break but it did not. They also have different colors to choose from so that’s good. Overall I do recommend it.,5,0,B07WWC3T9Q
"THIS IS THE BEST THING IVE PURCHASED. I used the gua sha nightly after I put on moisturizer, and then follow with the roller than I keep in the freezer to calm the redness. It has definitely changed my face. Before I had a lot of cheek puffiness, and my cheekbones weren’t super defined. Now my cheek bones are SNATCHED and my face isn’t round and puffy. I will definitely keep using this.",5,0,B07WWC3T9Q
I put this in the freezer & then roll after I do my usual skin care routine. Soooo relaxing ! For me the results show in minutes. Packaging was very nice and this item is well made,5,0,B07WWC3T9Q
"I recently purchased this because I wanted a gua sha tool and heard that rose quartz is less porous than jade. I have been using a jade roller, and since buying this set, I haven't used it since. The roller itself is very durable and doesn't glides smoothly. There's also no squeaking noise from the sound of the metal hitting the roller thanks to the added protection. Can't beat this!",5,0,B07WWC3T9Q
I have been using it for a month and I love it. I was afraid that it would not last because of how inexpensive it is but its actually a really good quality it doesn't squeak or gets stuck as it rolls. I like to keep it in the fridge so it can feel more refreshing when I use it. So far it's a great tool to massage the face.,5,0,B07WWC3T9Q
The packaging is very nice and protective. I really love the set except one of the rollers on one side is flat so it is a little weird luckily the large roller is completely round.,4,0,B07WWC3T9Q
I have been longing to purchase one of these rollers and I was soooo elated to receive my product. But when I finally used it on my face it broke!!! And I mean the stone flew! The metal pieces that hold the Jade stone almost cut my face. Mind I wasn't rolling hard. So I am very disappointed.,1,2,B07WWC3T9Q
"For the inexpensive cost I wasn’t sure whether or not the product would feel very high quality (though my aim was to just have something functional) but when I was taking the products out of the box to look at, they felt like expensive pieces. The materials are all very smooth and the roller moves without any hitches and seems to be well attached. I’m quite happy with it.",5,6,B07WWC3T9Q
"I've only had the product for a couple of days, so it's too early to see any results. But I gave the product 5 stars because it is as advertised. The color is very pretty; a light blush pink. It rolls smoothly, without noise and feels great on your skin! I can't wait to see if it improves the look of my skin. But even if it doesn't, I'll continue to use it because I like the relaxing benefit it provides from massaging my face :)",5,0,B07WWC3T9Q
I lost my jade roller while traveling so decided to purchase a new one. This set came with the extra guasha massage tool too. I massage my neck with it right after applying my serum. So far it's been great.,5,0,B07WWC3T9Q
"This product is amazing and gorgeous!! it arrived fast and I use it every morning, night and throughout the day it feels super fresh, cold and comfortable to hold and use! I recommend it :)",5,5,B07WWC3T9Q
I know the stones are supposed to be cold if it is real these are definitely real. I haven't even had to put mine into the freezer. After I use it not even five minutes later the stone is cold again. Very nice. I've had it for about 2 weeks now no issues. Built sturdy. So far so good.,5,0,B07WWC3T9Q
This product is perfect for me. Pretty and functional. It feels wonderful on my face and I use it when I wake up every morning. Highly recommend.,5,0,B07WWC3T9Q
